mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
225.533012890874	184.492516772362	3.75004104691367	137082.64742742	158239.863306809	10.4916439652721
353.351526927881	178.620444296662	4.06651497128668	174057.411044135	152900.175264546	8.73263991899402
465.277733660756	152.785548654525	5.7416648533978	147133.700039904	118278.415039702	6.83904228689111
145.054722906034	135.035236249158	2.27929889428212	57273.2670860831	115133.868323191	9.61698791991771
363.224005474748	163.904860816799	6.10762536033966	367690.709515596	141237.156588649	11.2540688698623
357.687925417254	164.271259454034	6.56480741001177	404837.83162451	142824.512801125	11.0886556231122
277.788349417048	139.55962694	3.61901172288332	63550.0419162185	114551.392409588	7.68500959926371
349.411307238457	156.810756843236	4.36874283965056	78279.4461158792	134185.697559544	5.81949630819263
342.655911976406	167.658378815852	3.97995543560804	205494.657762707	132380.322944415	10.2138094307122
218.154344678607	179.364074444822	2.83669017660937	93713.9539170156	143974.725633464	9.56863255235804
285.569796874844	187.526073555992	4.88689210944577	215052.730673211	138186.843412143	10.7166032167437
202.65866756185	156.364491255434	3.57124211991311	119643.506009348	122245.419800118	10.1120113390816
229.144185198779	111.333479847067	4.54738944113235	105982.190946658	84261.6072995432	7.45363211327446
225.125582881442	159.486125850055	3.31607932602881	66887.2600064763	118674.815044319	8.99511286138167
380.936852479181	186.871607929252	4.05081227675689	215165.204671016	134311.798460606	10.0432748981894
311.916147951677	199.182660113962	2.84706684239481	118334.103486658	143199.004274102	9.28568287697983
333.487951853722	175.134160462092	3.65867367769291	128233.123785376	125410.089459873	9.25807542884484
182.230338346098	148.326197799159	2.70774505547206	57292.7046735192	103273.409142838	8.75631444242609
278.802696947956	142.129405945486	3.3991358477425	104026.68133211	102100.893700264	10.1200042688302
219.726340254581	161.003733192486	2.85903724904521	96099.6435049883	116507.993471757	9.44284070957034
318.075012053899	170.965113957999	3.25012985393339	100059.308042562	122219.351762076	6.9859144292609
271.368897274167	175.671380756159	3.91820899421586	70234.1460832893	125165.472444709	5.93604029125369
584.925496903709	177.137789923113	5.44537847423119	136093.110563502	146755.215089578	7.3035720058505
1029.07108907889	159.840591087222	5.67849233457718	216050.299530969	135860.748194154	5.72610106333182
443.451750737386	156.372042682086	5.54505258211032	406722.740364847	133392.341718408	9.7690014388073
146.274559114135	111.309135243088	3.07587595652864	65505.1568585728	98219.6008914881	8.96533009107279
699.351959241245	162.235439092372	6.02591362644207	337469.598118639	133330.893319025	7.7732716064245
425.19500891229	173.889843712025	5.97432806474249	424669.409773292	147986.913596106	10.828529255753
900.27873071811	194.23308689961	8.44396967988026	343598.870341886	167912.287092632	7.92312598272952
235.88179118656	186.825188175341	3.18759331014661	120872.464572431	151668.790505104	10.1995114252938
551.614092789398	138.270320966938	5.01842129434073	412521.992976912	120131.682826436	10.904109847391
173.919100854908	155.667353672747	4.16371148062117	128126.361495724	135675.361513646	10.0878006955909
277.361793020974	155.654649402965	3.18544145472882	102621.867279165	134100.880172892	9.01578655139479
3810.41910565693	171.610573112635	10.9598099699768	1658142.20526925	141349.906321863	11.17885894331
253.337164514854	213.748771614001	3.98392372386398	170386.235863619	182627.350929702	9.94483703844517
240.5147999281	177.387021646005	4.13734236710198	118063.228096383	150880.219652101	9.27566289410466
1318.34126561078	177.164359754668	10.1161980900624	2250132.24128156	149522.161871205	11.4962895015354
243.81427975739	168.954344095184	2.66796846959254	71690.3433749974	140630.874390767	7.90824699051055
870.643207668587	150.67773601575	9.77861589195952	1445256.26022449	125699.308086453	11.4432837591711
307.431407419519	149.185661202854	3.83740322865287	122900.627071819	127376.85550395	8.69864509589649
423.976696526085	162.789550362305	4.67520400510849	161400.859214229	137797.033651904	7.40657401380765
214.567698233159	161.806521011465	4.28251646341227	97034.7180024741	136286.080777765	8.52425541808975
729.598163583984	162.831251873137	5.82341070053978	709725.40064079	133088.459171428	10.5518006125493
198.702375669755	209.207373212383	3.11978612567559	108968.630446014	174538.033680401	9.55742328464168
313.1396502954	171.300321979735	6.47146130703416	351464.039403918	147071.228582893	11.0608026532287
